Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
bloom-560m/0.mlp.dense_4h_to_h	mse	0.010496307164430618	0.009978347457945347	0.009261690080165863	0.008718776516616344	0.0077187856659293175	0.006986433640122414	0.0061066774651408195
bloom-560m/0.mlp.dense_h_to_4h	mse	0.060322608798742294	0.06022568792104721	0.05988344922661781	0.059263668954372406	0.05858772248029709	0.058773621916770935	0.062056101858615875
bloom-560m/0.self_attention.dense	mse	0.005713795777410269	0.005616812966763973	0.005421265959739685	0.005115681327879429	0.00477935466915369	0.004380311816930771	0.004163819365203381
bloom-560m/0.self_attention.query_key_value	mse	0.09471479803323746	0.09194657951593399	0.08817258477210999	0.08423849195241928	0.08088243752717972	0.07992755621671677	0.08300407230854034
bloom-560m/1.mlp.dense_4h_to_h	mse	0.004678212106227875	0.004377299919724464	0.004069794435054064	0.0037767388857901096	0.003531628753989935	0.003528822446241975	0.0038481729570776224
bloom-560m/1.mlp.dense_h_to_4h	mse	0.08565469086170197	0.0855867937207222	0.08524370938539505	0.08461141586303711	0.08358906954526901	0.08390878140926361	0.08865867555141449
bloom-560m/1.self_attention.dense	mse	0.0017285270150750875	0.0017157262191176414	0.0016475114971399307	0.0015298579819500446	0.0013611393515020609	0.0013116411864757538	0.0013909863773733377
bloom-560m/1.self_attention.query_key_value	mse	0.11198225617408752	0.11175751686096191	0.1111893281340599	0.11014720797538757	0.10845166444778442	0.1082749292254448	0.11309432238340378
bloom-560m/10.mlp.dense_4h_to_h	mse	0.006402806378901005	0.006288337055593729	0.006182057783007622	0.006096589844673872	0.0060270740650594234	0.006049078889191151	0.006324212998151779
bloom-560m/10.mlp.dense_h_to_4h	mse	0.10652162879705429	0.10440750420093536	0.1031905934214592	0.10203332453966141	0.10120484232902527	0.10253101587295532	0.10975567996501923
bloom-560m/10.self_attention.dense	mse	0.0030751600861549377	0.0030741707887500525	0.0030725111719220877	0.00306997774168849	0.003067032666876912	0.0031020534224808216	0.0032556159421801567
bloom-560m/10.self_attention.query_key_value	mse	2.471428871154785	2.448005437850952	2.411393404006958	2.3247392177581787	2.2340104579925537	2.1274516582489014	2.0499379634857178
bloom-560m/11.mlp.dense_4h_to_h	mse	0.006332085467875004	0.006244463846087456	0.006179746240377426	0.006120012141764164	0.006085124798119068	0.0061396281234920025	0.006461177486926317
bloom-560m/11.mlp.dense_h_to_4h	mse	0.10956980288028717	0.10738997906446457	0.10633403062820435	0.10539689660072327	0.10465347021818161	0.10600664466619492	0.11290127784013748
bloom-560m/11.self_attention.dense	mse	0.0029271196108311415	0.002923864871263504	0.0029183458536863327	0.0029033052269369364	0.0029024076648056507	0.002958035096526146	0.003138708183541894
bloom-560m/11.self_attention.query_key_value	mse	0.691178023815155	0.6860880851745605	0.6787301898002625	0.6686614155769348	0.646285355091095	0.6256172060966492	0.6200944781303406
bloom-560m/12.mlp.dense_4h_to_h	mse	0.006956432946026325	0.006954655516892672	0.006924396846443415	0.006893608719110489	0.0068752579391002655	0.0069896262139081955	0.0074201105162501335
bloom-560m/12.mlp.dense_h_to_4h	mse	0.13430672883987427	0.13237419724464417	0.1312548667192459	0.13036683201789856	0.12952187657356262	0.13124796748161316	0.14001677930355072
bloom-560m/12.self_attention.dense	mse	0.0029036886990070343	0.002902827924117446	0.002901772502809763	0.002897975267842412	0.0029008439742028713	0.0029420731589198112	0.003103989874944091
bloom-560m/12.self_attention.query_key_value	mse	0.9700261950492859	0.9629219174385071	0.9373598694801331	0.9222545623779297	0.8813769817352295	0.8439996242523193	0.8321294188499451
bloom-560m/13.mlp.dense_4h_to_h	mse	0.0067742252722382545	0.006768667139112949	0.006751684006303549	0.006729329004883766	0.006721336394548416	0.006820322945713997	0.0072035035118460655
bloom-560m/13.mlp.dense_h_to_4h	mse	0.14009007811546326	0.13785521686077118	0.13643062114715576	0.13558658957481384	0.13502472639083862	0.13676749169826508	0.1457531750202179
bloom-560m/13.self_attention.dense	mse	0.0029641552828252316	0.002962658181786537	0.00295942067168653	0.0029546250589191914	0.0029562651179730892	0.0030023097060620785	0.0031764176674187183
bloom-560m/13.self_attention.query_key_value	mse	0.6271657347679138	0.6214016079902649	0.6084157824516296	0.59047532081604	0.5655905604362488	0.5488396286964417	0.5573315024375916
bloom-560m/14.mlp.dense_4h_to_h	mse	0.00709889130666852	0.0071005322970449924	0.007079005241394043	0.0070480043068528175	0.007032234221696854	0.007138710003346205	0.007548085413873196
bloom-560m/14.mlp.dense_h_to_4h	mse	0.1379539668560028	0.1368468701839447	0.13610762357711792	0.13554900884628296	0.1351197361946106	0.13707605004310608	0.1459355652332306
bloom-560m/14.self_attention.dense	mse	0.0026010489091277122	0.0025985906831920147	0.0025919838808476925	0.0025856224820017815	0.0025795786641538143	0.0026220004074275494	0.0027750120498239994
bloom-560m/14.self_attention.query_key_value	mse	0.5858539938926697	0.583079993724823	0.5733638405799866	0.5554878115653992	0.5244222283363342	0.5071194171905518	0.5167990326881409
bloom-560m/15.mlp.dense_4h_to_h	mse	0.007582895923405886	0.00757569307461381	0.007559224963188171	0.007523774169385433	0.007510879077017307	0.007619612850248814	0.008054385893046856
bloom-560m/15.mlp.dense_h_to_4h	mse	0.14122793078422546	0.1401737630367279	0.13920505344867706	0.13846895098686218	0.13795365393161774	0.1400831937789917	0.14947554469108582
bloom-560m/15.self_attention.dense	mse	0.0025990698486566544	0.0025957475882023573	0.0025897743180394173	0.0025778100825846195	0.0025767439510673285	0.002636541612446308	0.0028052176348865032
bloom-560m/15.self_attention.query_key_value	mse	0.5798936486244202	0.5777223706245422	0.5737776160240173	0.5567759871482849	0.535972535610199	0.5207142233848572	0.5291838645935059
bloom-560m/16.mlp.dense_4h_to_h	mse	0.00844157487154007	0.008426615968346596	0.008405832573771477	0.008365213871002197	0.008364859968423843	0.008517585694789886	0.009024558588862419
bloom-560m/16.mlp.dense_h_to_4h	mse	0.14038795232772827	0.13943059742450714	0.1386755406856537	0.13802696764469147	0.1375696063041687	0.13985154032707214	0.14971786737442017
bloom-560m/16.self_attention.dense	mse	0.002825670875608921	0.0028235786594450474	0.0028220252133905888	0.0028191744349896908	0.0028190521989017725	0.00286296708509326	0.0030130427330732346
bloom-560m/16.self_attention.query_key_value	mse	0.6184042692184448	0.6136839389801025	0.6062654852867126	0.588405191898346	0.5649687647819519	0.5478135943412781	0.5584458708763123
bloom-560m/17.mlp.dense_4h_to_h	mse	0.009785073809325695	0.009765373542904854	0.009731302037835121	0.009674770757555962	0.009663370437920094	0.009841755963861942	0.010457195341587067
bloom-560m/17.mlp.dense_h_to_4h	mse	0.14131991565227509	0.14084646105766296	0.14026057720184326	0.13957293331623077	0.13921251893043518	0.1419130563735962	0.15267227590084076
bloom-560m/17.self_attention.dense	mse	0.0030407097656279802	0.003034227527678013	0.0030200371984392405	0.00299272034317255	0.0029748829547315836	0.0030299611389636993	0.0032550639007240534
bloom-560m/17.self_attention.query_key_value	mse	0.5012269020080566	0.49924159049987793	0.4986923038959503	0.48406219482421875	0.46040666103363037	0.4467420279979706	0.45604029297828674
bloom-560m/18.mlp.dense_4h_to_h	mse	0.01146744191646576	0.011439738795161247	0.011385278776288033	0.011318931356072426	0.011322684586048126	0.011571519076824188	0.012343095615506172
bloom-560m/18.mlp.dense_h_to_4h	mse	0.1477949321269989	0.14732970297336578	0.14633186161518097	0.14546063542366028	0.14479802548885345	0.14748114347457886	0.15926481783390045
bloom-560m/18.self_attention.dense	mse	0.0038746062200516462	0.0038729049265384674	0.00386099424213171	0.003838764736428857	0.0038064932450652122	0.0038574293721467257	0.004095173440873623
bloom-560m/18.self_attention.query_key_value	mse	1.098868727684021	1.077675700187683	1.0194147825241089	0.9949987530708313	0.9075820446014404	0.8729502558708191	0.8749656677246094
bloom-560m/19.mlp.dense_4h_to_h	mse	0.01384362205862999	0.01379359606653452	0.013706340454518795	0.01359168067574501	0.01357776764780283	0.013886791653931141	0.01486228033900261
bloom-560m/19.mlp.dense_h_to_4h	mse	0.15266285836696625	0.15217557549476624	0.15139058232307434	0.150468647480011	0.1500946581363678	0.15322797000408173	0.16581057012081146
bloom-560m/19.self_attention.dense	mse	0.0048964861780405045	0.004897944629192352	0.004893029574304819	0.004879135638475418	0.004891980439424515	0.004973930306732655	0.005295897834002972
bloom-560m/19.self_attention.query_key_value	mse	0.6794314384460449	0.6801013946533203	0.6905441284179688	0.6722256541252136	0.627774178981781	0.6000492572784424	0.5961965918540955
bloom-560m/2.mlp.dense_4h_to_h	mse	0.004975318908691406	0.004950649105012417	0.004934927448630333	0.00486169196665287	0.004816337488591671	0.004920783918350935	0.005290399771183729
bloom-560m/2.mlp.dense_h_to_4h	mse	0.1380932629108429	0.1374261975288391	0.1356663554906845	0.13321831822395325	0.13051071763038635	0.13014793395996094	0.13729268312454224
bloom-560m/2.self_attention.dense	mse	0.001136373495683074	0.0011323970975354314	0.001108512980863452	0.0010856934823095798	0.0010624589631333947	0.001055609667673707	0.0011349663836881518
bloom-560m/2.self_attention.query_key_value	mse	0.12847168743610382	0.12788264453411102	0.12719334661960602	0.12633897364139557	0.1251925677061081	0.125852569937706	0.1324307769536972
bloom-560m/20.mlp.dense_4h_to_h	mse	0.026699423789978027	0.02628619223833084	0.025676682591438293	0.02466443181037903	0.022794876247644424	0.021446049213409424	0.02211243100464344
bloom-560m/20.mlp.dense_h_to_4h	mse	0.16832692921161652	0.166724294424057	0.16413158178329468	0.16102458536624908	0.1581532061100006	0.16010737419128418	0.1735881268978119
bloom-560m/20.self_attention.dense	mse	0.012553204782307148	0.012506501749157906	0.012414848431944847	0.01215558685362339	0.011806879192590714	0.011440075933933258	0.011724045500159264
bloom-560m/20.self_attention.query_key_value	mse	0.73296719789505	0.7337265014648438	0.7562564015388489	0.733820915222168	0.6882316470146179	0.6551313996315002	0.6457729339599609
bloom-560m/21.mlp.dense_4h_to_h	mse	0.22651411592960358	0.223189115524292	0.21410584449768066	0.19473373889923096	0.15493576228618622	0.10735674202442169	0.07035698741674423
bloom-560m/21.mlp.dense_h_to_4h	mse	0.17340469360351562	0.170340895652771	0.16638779640197754	0.162634015083313	0.16035817563533783	0.16392841935157776	0.18018409609794617
bloom-560m/21.self_attention.dense	mse	0.26410120725631714	0.2641453444957733	0.2625185549259186	0.2577894330024719	0.24967235326766968	0.23845209181308746	0.2295260727405548
bloom-560m/21.self_attention.query_key_value	mse	0.9675974249839783	0.9730669856071472	0.942922055721283	0.871782124042511	0.7887013554573059	0.7317222952842712	0.717110812664032
bloom-560m/22.mlp.dense_4h_to_h	mse	0.04780495911836624	0.04711209237575531	0.045486003160476685	0.042555071413517	0.03964783996343613	0.039712823927402496	0.0438862144947052
bloom-560m/22.mlp.dense_h_to_4h	mse	0.22042575478553772	0.2171308696269989	0.21340543031692505	0.21198418736457825	0.21279768645763397	0.22157779335975647	0.24511821568012238
bloom-560m/22.self_attention.dense	mse	0.48123031854629517	0.48021262884140015	0.47241753339767456	0.45390433073043823	0.4272056221961975	0.39505499601364136	0.36842021346092224
bloom-560m/22.self_attention.query_key_value	mse	3.384585380554199	3.3069331645965576	3.1990537643432617	3.0123894214630127	2.753098249435425	2.5371177196502686	2.402240753173828
bloom-560m/23.mlp.dense_4h_to_h	mse	0.028610194101929665	0.027788642793893814	0.02654329314827919	0.02455287054181099	0.022945955395698547	0.02244998887181282	0.02341635338962078
bloom-560m/23.mlp.dense_h_to_4h	mse	0.39476606249809265	0.3909010887145996	0.3819618225097656	0.3748875558376312	0.3713000416755676	0.37968629598617554	0.40155553817749023
bloom-560m/23.self_attention.dense	mse	0.011205052025616169	0.011132759973406792	0.010952427983283997	0.010707210749387741	0.01007141638547182	0.009599896147847176	0.009574687108397484
bloom-560m/23.self_attention.query_key_value	mse	0.17776085436344147	0.17173103988170624	0.16394741833209991	0.1575198918581009	0.1528555005788803	0.15626533329486847	0.1732211858034134
bloom-560m/3.mlp.dense_4h_to_h	mse	0.006849219091236591	0.0068628317676484585	0.006810727529227734	0.006703908555209637	0.006549365818500519	0.006567807402461767	0.00690645445138216
bloom-560m/3.mlp.dense_h_to_4h	mse	0.13987474143505096	0.13820481300354004	0.13634096086025238	0.13480515778064728	0.13375894725322723	0.135184183716774	0.1441427320241928
bloom-560m/3.self_attention.dense	mse	0.0022769870702177286	0.0022730736527591944	0.002249936107546091	0.0021697788033634424	0.0020902836695313454	0.0020503252744674683	0.002088744891807437
bloom-560m/3.self_attention.query_key_value	mse	0.13269682228565216	0.1318640559911728	0.13088801503181458	0.13005506992340088	0.12925420701503754	0.13014286756515503	0.13703805208206177
bloom-560m/4.mlp.dense_4h_to_h	mse	0.06512319296598434	0.06499886512756348	0.06320464611053467	0.06100514903664589	0.05832461640238762	0.05640349164605141	0.05462086200714111
bloom-560m/4.mlp.dense_h_to_4h	mse	0.1242075264453888	0.12180188298225403	0.12018193304538727	0.11917702853679657	0.11865432560443878	0.12024646252393723	0.12829235196113586
bloom-560m/4.self_attention.dense	mse	0.0022782625164836645	0.0022478741593658924	0.0021887272596359253	0.002102306578308344	0.0019878214225172997	0.001965475967153907	0.0020724369678646326
bloom-560m/4.self_attention.query_key_value	mse	0.1369735449552536	0.13589583337306976	0.1352074146270752	0.13414107263088226	0.13296546041965485	0.1336311548948288	0.1408870369195938
bloom-560m/5.mlp.dense_4h_to_h	mse	0.008295226842164993	0.008003023453056812	0.0076579749584198	0.007387836463749409	0.00717530120164156	0.007116448599845171	0.00748814782127738
bloom-560m/5.mlp.dense_h_to_4h	mse	0.09961113333702087	0.09879010170698166	0.09809964895248413	0.09749497473239899	0.09702776372432709	0.09820857644081116	0.10488952696323395
bloom-560m/5.self_attention.dense	mse	0.0026260234881192446	0.002605339977890253	0.0025635738857090473	0.002514362335205078	0.0024741808883845806	0.0025149378925561905	0.0026928819715976715
bloom-560m/5.self_attention.query_key_value	mse	0.1776660680770874	0.17535950243473053	0.17324495315551758	0.17112095654010773	0.16829781234264374	0.16796807944774628	0.17651237547397614
bloom-560m/6.mlp.dense_4h_to_h	mse	0.007525279186666012	0.007240472827106714	0.006976268254220486	0.006673143245279789	0.006507809739559889	0.0065933759324252605	0.007054269313812256
bloom-560m/6.mlp.dense_h_to_4h	mse	0.12140157073736191	0.12040863931179047	0.11936026811599731	0.11836740374565125	0.11742165684700012	0.11892383545637131	0.12758088111877441
bloom-560m/6.self_attention.dense	mse	0.00280501926317811	0.002800574991852045	0.0027895737439393997	0.002774511929601431	0.002778541063889861	0.002871900098398328	0.0031517797615379095
bloom-560m/6.self_attention.query_key_value	mse	0.27989980578422546	0.2781735360622406	0.27543413639068604	0.27163365483283997	0.26686105132102966	0.26431551575660706	0.2742687463760376
bloom-560m/7.mlp.dense_4h_to_h	mse	0.006292553618550301	0.006024971604347229	0.005814345087856054	0.00567739550024271	0.005582774989306927	0.005574971437454224	0.005782381631433964
bloom-560m/7.mlp.dense_h_to_4h	mse	0.06966322660446167	0.06858676671981812	0.06752845644950867	0.06687307357788086	0.06608353555202484	0.06661464273929596	0.07124031335115433
bloom-560m/7.self_attention.dense	mse	0.0026241368614137173	0.002580760046839714	0.0024901358410716057	0.0024075075052678585	0.0023561997804790735	0.0024216757155954838	0.002664216561242938
bloom-560m/7.self_attention.query_key_value	mse	0.28853029012680054	0.28677165508270264	0.282441109418869	0.2774016559123993	0.2671860456466675	0.2591680586338043	0.26507994532585144
bloom-560m/8.mlp.dense_4h_to_h	mse	0.006211781408637762	0.006007347255945206	0.005813924130052328	0.005683695897459984	0.005580512806773186	0.005512187257409096	0.005557006224989891
bloom-560m/8.mlp.dense_h_to_4h	mse	0.0509939007461071	0.04987621679902077	0.04901283606886864	0.04837118089199066	0.0477486215531826	0.04828164726495743	0.05151514708995819
bloom-560m/8.self_attention.dense	mse	0.002417648211121559	0.0024152714759111404	0.002405663952231407	0.0023910067975521088	0.002383495680987835	0.0024485415779054165	0.002658750396221876
bloom-560m/8.self_attention.query_key_value	mse	0.5297344326972961	0.5233211517333984	0.5046115517616272	0.4862113296985626	0.46329641342163086	0.44871091842651367	0.45408472418785095
bloom-560m/9.mlp.dense_4h_to_h	mse	0.005967647302895784	0.005789449438452721	0.005621070042252541	0.005503109656274319	0.005396103486418724	0.00531340017914772	0.005303187295794487
bloom-560m/9.mlp.dense_h_to_4h	mse	0.04198183864355087	0.04149341583251953	0.04063021391630173	0.03976023197174072	0.039318546652793884	0.03947398066520691	0.04170071333646774
bloom-560m/9.self_attention.dense	mse	0.002558102598413825	0.0025550145655870438	0.002548489486798644	0.002536032348871231	0.002527164528146386	0.0025677697267383337	0.0027090352959930897
bloom-560m/9.self_attention.query_key_value	mse	0.6394200921058655	0.6358535885810852	0.6273988485336304	0.6156560778617859	0.6034364104270935	0.5858228206634521	0.5784609317779541
opt-125m/0.fc1	mse	0.004688383545726538	0.004638591315597296	0.004431989509612322	0.0042175487615168095	0.0038748804945498705	0.003752395510673523	0.003988254815340042
opt-125m/0.fc2	mse	0.011474478989839554	0.011473622173070908	0.011487312614917755	0.01148340106010437	0.01147476863116026	0.011476774699985981	0.011483286507427692
opt-125m/0.self_attn.k_proj	mse	0.6945551037788391	0.6929037570953369	0.6866617202758789	0.6755918860435486	0.6551200747489929	0.6365167498588562	0.6318467259407043
opt-125m/0.self_attn.out_proj	mse	0.00032776143052615225	0.0003236261254642159	0.0003118788299616426	0.00029999157413840294	0.000273853016551584	0.0002684401406440884	0.0002672615519259125
opt-125m/0.self_attn.q_proj	mse	0.45729565620422363	0.454679936170578	0.4478018283843994	0.43630218505859375	0.4201056957244873	0.40991342067718506	0.4109560549259186
opt-125m/0.self_attn.v_proj	mse	0.004051561933010817	0.004027867689728737	0.003959957510232925	0.003909435588866472	0.0038361549377441406	0.003805664135143161	0.003901092102751136
opt-125m/1.fc1	mse	0.00921392347663641	0.009141482412815094	0.009006008505821228	0.008841405622661114	0.008838839828968048	0.009355857968330383	0.01087199617177248
opt-125m/1.fc2	mse	0.0016699832631275058	0.0016699298284947872	0.0016693630022928119	0.0016683804569765925	0.0016660875407978892	0.001670533325523138	0.0016783972969278693
opt-125m/1.self_attn.k_proj	mse	0.6280738711357117	0.6146913170814514	0.5965722799301147	0.5715188384056091	0.5418088436126709	0.513188362121582	0.5039488673210144
opt-125m/1.self_attn.out_proj	mse	0.00010216518421657383	9.90536282188259e-05	9.543818305246532e-05	9.253966709366068e-05	8.860640082275495e-05	8.796483598416671e-05	9.21373357414268e-05
opt-125m/1.self_attn.q_proj	mse	0.3449806869029999	0.3362058103084564	0.32337263226509094	0.31008732318878174	0.29336869716644287	0.2809189260005951	0.28068697452545166
opt-125m/1.self_attn.v_proj	mse	0.005203512031584978	0.004474971909075975	0.004305975046008825	0.0041690669022500515	0.004052437376230955	0.004038112238049507	0.004240947309881449
opt-125m/10.fc1	mse	0.04072439670562744	0.04026331380009651	0.038967784494161606	0.03673736751079559	0.03392501920461655	0.03238900005817413	0.03318778797984123
opt-125m/10.fc2	mse	0.0030906980391591787	0.003089235397055745	0.0030871620401740074	0.003085579490289092	0.0031092206481844187	0.0032087049912661314	0.0034696850925683975
opt-125m/10.self_attn.k_proj	mse	1.016095519065857	1.0141059160232544	1.008349061012268	0.9948563575744629	0.9723848700523376	0.9574990272521973	0.9688399434089661
opt-125m/10.self_attn.out_proj	mse	0.0011900472454726696	0.0011896739015355706	0.0011878814548254013	0.0011864687548950315	0.001187861431390047	0.0012140516191720963	0.0012957514263689518
opt-125m/10.self_attn.q_proj	mse	0.636371910572052	0.6333997249603271	0.6279193162918091	0.6189097762107849	0.604954183101654	0.592944324016571	0.599755585193634
opt-125m/10.self_attn.v_proj	mse	0.04469563066959381	0.04467901587486267	0.044550955295562744	0.043995052576065063	0.04346156120300293	0.04377133026719093	0.04565019905567169
opt-125m/11.fc1	mse	0.07008419185876846	0.0639801099896431	0.05414221063256264	0.04595513269305229	0.04032501205801964	0.038543473929166794	0.04018537327647209
opt-125m/11.fc2	mse	0.07022155076265335	0.07021982967853546	0.07021898776292801	0.07020454108715057	0.07025230675935745	0.0703899934887886	0.07056143879890442
opt-125m/11.self_attn.k_proj	mse	0.4856381416320801	0.4850797653198242	0.4828827679157257	0.47823747992515564	0.46981820464134216	0.46436476707458496	0.4757051467895508
opt-125m/11.self_attn.out_proj	mse	0.0034660939127206802	0.0034638678189367056	0.003451672615483403	0.0034339402336627245	0.003409961936995387	0.003419318003579974	0.003609932027757168
opt-125m/11.self_attn.q_proj	mse	0.3270246684551239	0.325953871011734	0.3239365816116333	0.3193279802799225	0.31230428814888	0.30947741866111755	0.3180077373981476
opt-125m/11.self_attn.v_proj	mse	0.05228770896792412	0.05224640294909477	0.05211051180958748	0.052007559686899185	0.05201682075858116	0.05256694555282593	0.05511373654007912
opt-125m/2.fc1	mse	0.0133608877658844	0.01262942235916853	0.011448529548943043	0.010457776486873627	0.00985452439635992	0.010015946812927723	0.011175945401191711
opt-125m/2.fc2	mse	0.011191311292350292	0.011191010475158691	0.011191040277481079	0.011190880089998245	0.011191424913704395	0.011194873601198196	0.011202315799891949
opt-125m/2.self_attn.k_proj	mse	1.1062480211257935	1.0912960767745972	1.069311261177063	1.0448203086853027	1.0209358930587769	1.0185900926589966	1.0459500551223755
opt-125m/2.self_attn.out_proj	mse	6.104850763222203e-05	6.079998638597317e-05	6.0052931075915694e-05	5.92939650232438e-05	5.916851296206005e-05	6.131645204732195e-05	6.704772386001423e-05
opt-125m/2.self_attn.q_proj	mse	0.9998615384101868	0.9846293330192566	0.9641016125679016	0.9417573809623718	0.9204668998718262	0.9152591824531555	0.9325788617134094
opt-125m/2.self_attn.v_proj	mse	0.01471470296382904	0.014094379730522633	0.013836178928613663	0.013558213599026203	0.01346126664429903	0.01407866831868887	0.015786442905664444
opt-125m/3.fc1	mse	0.009300713427364826	0.009069335646927357	0.008583232760429382	0.007947894744575024	0.007316736038774252	0.007180541753768921	0.007687511388212442
opt-125m/3.fc2	mse	0.000770442362409085	0.0007704432937316597	0.0007704021409153938	0.0007697002147324383	0.0007700989954173565	0.0007712433580309153	0.0007741854642517865
opt-125m/3.self_attn.k_proj	mse	1.962834358215332	1.9242734909057617	1.8707574605941772	1.8033925294876099	1.7568984031677246	1.73988676071167	1.7709218263626099
opt-125m/3.self_attn.out_proj	mse	6.921918975422159e-05	6.91893365001306e-05	6.90034867147915e-05	6.866806506877765e-05	6.870835204608738e-05	7.046153041301295e-05	7.565948908450082e-05
opt-125m/3.self_attn.q_proj	mse	1.7338638305664062	1.693579077720642	1.6401828527450562	1.5752325057983398	1.5323232412338257	1.5169991254806519	1.544340968132019
opt-125m/3.self_attn.v_proj	mse	0.02419690601527691	0.024184441193938255	0.02392866462469101	0.022455552592873573	0.022280186414718628	0.023335004225373268	0.026023097336292267
opt-125m/4.fc1	mse	0.019298715516924858	0.018222609534859657	0.016433531418442726	0.014284211210906506	0.012704160995781422	0.012290525250136852	0.0130571024492383
opt-125m/4.fc2	mse	0.0009584985673427582	0.0009577974560670555	0.0009578654426150024	0.0009583430364727974	0.0009606401436030865	0.0009663728415034711	0.0009805704466998577
opt-125m/4.self_attn.k_proj	mse	2.3042263984680176	2.271817445755005	2.216392755508423	2.1261684894561768	2.0668327808380127	2.0417563915252686	2.061903715133667
opt-125m/4.self_attn.out_proj	mse	9.900358418235555e-05	9.897418203763664e-05	9.891948866425082e-05	9.878721175482497e-05	9.878713899524882e-05	0.00010023888171417639	0.00010562405805103481
opt-125m/4.self_attn.q_proj	mse	1.6390568017959595	1.6069899797439575	1.55324125289917	1.4825592041015625	1.4228644371032715	1.3989423513412476	1.417087435722351
opt-125m/4.self_attn.v_proj	mse	0.02799937315285206	0.02700311504304409	0.026225298643112183	0.024896718561649323	0.023976312950253487	0.024711674079298973	0.027003174647688866
opt-125m/5.fc1	mse	0.012431452982127666	0.011964578181505203	0.011199705302715302	0.010505511425435543	0.010034266859292984	0.010055343620479107	0.01080042589455843
opt-125m/5.fc2	mse	0.0005150895449332893	0.0005150429205968976	0.000514831452164799	0.000515720690600574	0.0005207099602557719	0.0005362797528505325	0.0005721693160012364
opt-125m/5.self_attn.k_proj	mse	2.2362797260284424	2.202009439468384	2.1462268829345703	2.062673807144165	1.999625563621521	1.9695597887039185	1.977760672569275
opt-125m/5.self_attn.out_proj	mse	0.00016970753495115787	0.00016963836969807744	0.0001696249091764912	0.00016955558385234326	0.0001700639259070158	0.00017333682626485825	0.0001840239710872993
opt-125m/5.self_attn.q_proj	mse	1.6350103616714478	1.5770381689071655	1.5289669036865234	1.4603372812271118	1.4057984352111816	1.3799289464950562	1.3887630701065063
opt-125m/5.self_attn.v_proj	mse	0.032244011759757996	0.022313257679343224	0.021564483642578125	0.02051009051501751	0.01991400308907032	0.020353637635707855	0.021987343207001686
opt-125m/6.fc1	mse	0.013133500702679157	0.01276303082704544	0.012013339437544346	0.01106679905205965	0.010329880751669407	0.010246782563626766	0.010917921550571918
opt-125m/6.fc2	mse	0.000646393746137619	0.0006459832657128572	0.0006460202857851982	0.0006465283804573119	0.0006534533458761871	0.000674089475069195	0.000723312608897686
opt-125m/6.self_attn.k_proj	mse	2.142491579055786	2.1124274730682373	2.068418502807617	1.9947227239608765	1.9412587881088257	1.9100185632705688	1.9146875143051147
opt-125m/6.self_attn.out_proj	mse	0.00023357900499831885	0.00023351320123765618	0.00023316922306548804	0.0002327749243704602	0.0002331136929569766	0.00023712551046628505	0.0002513245271984488
opt-125m/6.self_attn.q_proj	mse	1.3758851289749146	1.3495588302612305	1.317380428314209	1.2633534669876099	1.2157747745513916	1.1891353130340576	1.1923400163650513
opt-125m/6.self_attn.v_proj	mse	0.04006220027804375	0.026529645547270775	0.026114987209439278	0.025247259065508842	0.024880701676011086	0.025269320234656334	0.02696409821510315
opt-125m/7.fc1	mse	0.015210221521556377	0.015083988197147846	0.014779423363506794	0.014230146072804928	0.013563842512667179	0.01333878468722105	0.013993528671562672
